time;knee_l_on_femur_l_in_tibia_l_fx;knee_l_on_femur_l_in_tibia_l_fy;knee_l_on_femur_l_in_tibia_l_fz;knee_l_on_femur_l_in_tibia_l_mx;knee_l_on_femur_l_in_tibia_l_my;knee_l_on_femur_l_in_tibia_l_mz;knee_l_on_femur_l_in_tibia_l_px;knee_l_on_femur_l_in_tibia_l_py;knee_l_on_femur_l_in_tibia_l_pz
0.867;-142.2234168;80.57840914;-6.718803709;1.442311844;4.352954903;7.927672508;-0.430614418;0.181332052;-6.94E-18
0.868;-143.1184751;81.13810299;-6.650002585;1.418116332;4.334191553;8.143487532;-0.431002152;0.180499805;-6.94E-18
0.869;-144.0090402;81.69819958;-6.582469758;1.39461649;4.315883366;8.357983308;-0.431377425;0.179690273;1.39E-17
0.87;-144.8953379;82.25815081;-6.516489347;1.371892508;4.298170473;8.570811856;-0.431740415;0.178903414;-4.86E-17
0.871;-145.7278957;82.64346514;-6.5205595;1.391097934;4.314315086;8.713344957;-0.4320913;0.178139182;-2.08E-17
0.872;-146.5567765;83.0298114;-6.524446093;1.41050273;4.330304816;8.854268765;-0.432430253;0.177397525;6.94E-18
0.873;-147.3819717;83.41736078;-6.528208978;1.430125912;4.346167814;8.993604306;-0.432757444;0.176678387;0
0.874;-148.2032693;83.80617521;-6.533132831;1.450358592;4.362510562;9.131366614;-0.43307304;0.175981706;4.86E-17
0.875;-149.0206874;84.19641783;-6.539202207;1.471192491;4.379326599;9.267570462;-0.433377203;0.175307417;0
0.876;-149.8343828;84.58831976;-6.545590227;1.49237415;4.396225621;9.402234449;-0.433670095;0.174655451;1.39E-17
0.877;-150.6445111;84.98211075;-6.551507708;1.513664501;4.412834083;9.535378719;-0.433951871;0.174025735;-2.78E-17
0.878;-151.4510919;85.37795002;-6.556957647;1.535065241;4.429152447;9.66702068;-0.434222683;0.173418193;-3.47E-17
0.879;-152.2539524;85.77589147;-6.563118472;1.556930039;4.445737707;9.797170473;-0.434482682;0.172832744;0
0.88;-153.053112;86.17608499;-6.569983814;1.579254454;4.46258658;9.925843625;-0.434732013;0.172269305;0
0.881;-153.4293489;86.28011782;-6.617409141;1.623636063;4.494217186;9.998505717;-0.434970817;0.171727792;-1.39E-17
0.882;-153.8019758;86.38793783;-6.66396186;1.668047096;4.525370183;10.06967575;-0.435199233;0.171208117;0
0.883;-154.1710538;86.49962626;-6.709618379;1.712483307;4.556031737;10.13937236;-0.435417394;0.170710188;1.39E-17
0.884;-154.5363779;86.61514633;-6.75564541;1.757322144;4.586800418;10.2076139;-0.43562543;0.170233916;-1.39E-17
0.885;-154.8979718;86.73456595;-6.802080207;1.802574413;4.617691956;10.27442097;-0.43582347;0.169779204;-6.94E-18
0.886;-155.2560377;86.85803362;-6.848113588;1.848001339;4.648319933;10.33981589;-0.436011634;0.169345958;-1.39E-17
0.887;-155.6108703;86.98570781;-6.892761715;1.893314669;4.67821428;10.40380886;-0.436190042;0.168934082;0
0.888;-155.9625216;87.11765947;-6.936014469;1.93851414;4.707367215;10.46641823;-0.436358808;0.168543478;-6.94E-18
0.889;-156.310628;87.25381516;-6.979426697;1.984057865;4.736515188;10.52767754;-0.436518043;0.168174047;-6.94E-18
0.89;-156.6551749;87.39423019;-7.02311094;2.029978578;4.765709473;10.58761079;-0.436667855;0.16782569;1.39E-17
0.891;-156.578489;87.22178909;-7.047564313;2.06974277;4.781730027;10.58180618;-0.436808347;0.167498306;-2.78E-17
0.892;-156.4986845;87.05463794;-7.070243038;2.109301106;4.796810731;10.57469619;-0.436939617;0.167191796;0
0.893;-156.4158031;86.89277204;-7.091197283;2.148669406;4.810973255;10.56630428;-0.437061761;0.166906059;0
0.894;-156.3292962;86.73601471;-7.112373309;2.188414714;4.825142243;10.5566879;-0.43717487;0.166640995;-6.94E-18
0.895;-156.2391327;86.58434869;-7.133956526;2.228589379;4.839404436;10.54587732;-0.437279031;0.166396504;-1.39E-17
0.896;-156.1456471;86.43786297;-7.154920042;2.268893762;4.853269174;10.53388123;-0.437374329;0.166172484;6.94E-18
0.897;-156.0492828;86.29665725;-7.17400194;2.3089614;4.866133497;10.52069298;-0.437460842;0.165968838;-2.08E-17
0.898;-155.9500379;86.16071857;-7.191318849;2.348826381;4.87805098;10.50633869;-0.437538646;0.165785467;-4.86E-17
0.899;-155.8471708;86.02984185;-7.209196833;2.389161858;4.89012818;10.49089635;-0.437607813;0.165622272;-6.94E-18
0.9;-155.740621;85.90400314;-7.227864838;2.430032273;4.902472695;10.47439671;-0.437668409;0.165479158;-2.78E-17
0.901;-155.3464979;85.64612682;-7.238253672;2.461302103;4.905900523;10.44717436;-0.4377205;0.165356029;6.94E-18
0.902;-154.9494862;85.393757;-7.246902123;2.492362131;4.908386549;10.41894066;-0.437764144;0.165252791;-2.08E-17
0.903;-154.5495576;85.14683247;-7.253986339;2.523261987;4.910013562;10.3897235;-0.437799397;0.165169351;-2.78E-17
0.904;-154.1458733;84.90509665;-7.262079;2.554742783;4.912006721;10.35961336;-0.437826311;0.16510562;0
0.905;-153.7383797;84.6684847;-7.271414714;2.586870034;4.914476827;10.32863949;-0.437844933;0.165061508;-6.94E-18
0.906;-153.3275389;84.43705695;-7.280685801;2.619264453;4.916799553;10.29679064;-0.437855307;0.165036928;-6.94E-18
0.907;-152.9138118;84.21086403;-7.288522043;2.651529137;4.918320885;10.26405093;-0.437857473;0.165031795;6.94E-18
0.908;-152.4971451;83.98984304;-7.295132034;2.683722636;4.919139357;10.23044849;-0.437851467;0.165046027;-2.08E-17
0.909;-152.076696;83.77374971;-7.303162073;2.716606749;4.920515158;10.19607625;-0.43783732;0.165079542;6.94E-18
0.91;-151.6524261;83.56252088;-7.312811087;2.750237629;4.922541988;10.16095819;-0.437815061;0.165132261;-1.39E-17
0.911;-151.325198;83.46491462;-7.299458109;2.759480392;4.913050416;10.15577777;-0.437784714;0.165204109;0
0.912;-150.9949663;83.37231524;-7.28499734;2.768650152;4.902914349;10.14982381;-0.437746298;0.165295012;0
0.913;-150.661671;83.28467776;-7.269634124;2.777802912;4.892231619;10.14312141;-0.43769983;0.165404898;-4.16E-17
0.914;-150.3245567;83.20179241;-7.255923128;2.787673952;4.88221879;10.13575107;-0.437645322;0.1655337;-2.08E-17
0.915;-149.9836044;83.1236133;-7.244015279;2.798305278;4.872947219;10.12772901;-0.437582781;0.165681351;0
0.916;-149.6392581;83.05020878;-7.232519529;2.809292832;4.863754168;10.11903543;-0.437512213;0.165847789;0
0.917;-149.2918662;82.98161599;-7.220148907;2.82026186;4.854027094;10.10965357;-0.437433617;0.166032954;-6.94E-18
0.918;-148.9413865;82.91779514;-7.207081754;2.831261265;4.843851077;10.09960412;-0.437346988;0.166236788;2.08E-17
0.919;-148.5872122;82.85856507;-7.195678122;2.84297358;4.834348876;10.08894983;-0.43725232;0.166459237;0
0.92;-148.2293527;82.80388523;-7.186037802;2.855427573;4.825567386;10.07770064;-0.437149601;0.16670025;-2.78E-17
0.921;-147.55008;82.70140581;-7.127974231;2.834127927;4.785555921;10.09985883;-0.437038814;0.16695978;6.94E-18
0.922;-146.8678612;82.60312002;-7.069105076;2.81272343;4.74506395;10.12137707;-0.436919939;0.167237781;-1.39E-17
0.923;-146.1826985;82.50895059;-7.009563485;2.791246542;4.704157085;10.14226721;-0.436792953;0.167534211;-6.94E-18
0.924;-145.4941404;82.41869938;-6.951509524;2.770322305;4.663863467;10.16257229;-0.436657828;0.16784903;-2.08E-17
0.925;-144.802226;82.33228718;-6.895012963;2.749967993;4.624217602;10.18229567;-0.436514533;0.1681822;3.47E-17
0.926;-144.1072998;82.24971629;-6.838800744;2.729807704;4.584616686;10.20141843;-0.436363032;0.168533689;-4.86E-17
0.927;-143.40966;82.1709815;-6.781687674;2.70948907;4.544500491;10.219926;-0.436203285;0.168903464;6.94E-18
0.928;-142.7093292;82.09600681;-6.723766448;2.689033182;4.503915661;10.23782359;-0.436035251;0.169291497;-3.47E-17
0.929;-142.0059302;82.02460132;-6.667053391;2.669028466;4.463820591;10.25514117;-0.435858881;0.16969776;6.94E-18
0.93;-141.2994956;81.95668195;-6.611608534;2.649490243;4.424245318;10.27187844;-0.435674125;0.170122231;-1.39E-17
0.931;-140.2984247;81.84053328;-6.501495067;2.598589497;4.35715072;10.31837678;-0.435480928;0.170564886;2.78E-17
0.932;-139.2950915;81.72721232;-6.390240319;2.547340055;4.289465541;10.36423697;-0.435279232;0.171025707;-2.08E-17
0.933;-138.2895394;81.61660548;-6.277914214;2.495752434;4.221227693;10.4094584;-0.435068975;0.171504678;2.08E-17
0.934;-137.2813924;81.50847681;-6.166488735;2.444404083;4.153374633;10.45406688;-0.43485009;0.172001782;-2.08E-17
0.935;-136.2706686;81.40269596;-6.056041529;2.393312383;4.085946678;10.49805909;-0.434622509;0.172517008;6.94E-18
0.936;-135.2576621;81.29922047;-5.945400442;2.34212087;4.01839362;10.54141658;-0.434386156;0.173050344;-2.08E-17
0.937;-134.2427162;81.19801648;-5.833363551;2.290460677;3.950152334;10.58411414;-0.434140956;0.173601782;-1.39E-17
0.938;-133.2258636;81.09896706;-5.71999532;2.238340321;3.881258701;10.62614929;-0.433886826;0.174171316;2.78E-17
0.939;-132.2066312;81.00180983;-5.607329344;2.186362678;3.812677487;10.66755395;-0.433623682;0.174758939;-2.08E-17
0.94;-131.1850024;80.9064096;-5.495475056;2.134555145;3.744464258;10.70832762;-0.433351436;0.175364649;0
0.941;-129.9246442;80.73835353;-5.366273095;2.068120758;3.66373425;10.76106144;-0.433069994;0.175988442;-6.94E-18
0.942;-128.6629165;80.57122464;-5.235433725;2.001011631;3.582249135;10.81306335;-0.432779262;0.17663032;-2.78E-17
0.943;-127.3998441;80.40487293;-5.103038305;1.933239247;3.500054276;10.86433142;-0.432479139;0.177290281;2.78E-17
0.944;-126.1348316;80.23897533;-4.971262952;1.865457106;3.418180119;10.91491083;-0.432169522;0.177968327;1.39E-17
0.945;-124.8678446;80.07335391;-4.840252189;1.797702731;3.336699815;10.96480055;-0.431850304;0.17866446;0
0.946;-123.5992441;79.90794649;-4.708789639;1.729594687;3.255047297;11.01397132;-0.431521374;0.179378685;1.39E-17
0.947;-122.3294719;79.74271464;-4.57555894;1.660715643;3.172611169;11.06238702;-0.431182619;0.180111004;-6.94E-18
0.948;-121.0585234;79.57749696;-4.440667716;1.591084618;3.089449736;11.11004629;-0.43083392;0.180861423;-6.94E-18
0.949;-119.7856708;79.41193182;-4.306456881;1.52141652;3.006667705;11.1570065;-0.430475155;0.181629945;-3.47E-17
0.95;-118.5108628;79.24583555;-4.173098267;1.451758587;2.924350959;11.20326835;-0.430106201;0.182416577;0
0.951;-117.1635893;78.97765368;-4.008918359;1.368527083;2.827883502;11.21944646;-0.429726929;0.183221324;1.39E-17
0.952;-115.8153812;78.70852901;-3.842986933;1.284386088;2.730704584;11.23487727;-0.429337205;0.184044192;6.94E-18
0.953;-114.4662205;78.43828536;-3.675436291;1.19936099;2.632885601;11.2495637;-0.428936896;0.184885185;2.78E-17
0.954;-113.1152948;78.16650987;-3.508761707;1.114227188;2.535600477;11.26357014;-0.42852586;0.185744308;6.94E-18
0.955;-111.7625555;77.89299495;-3.343145521;1.029035834;2.438940889;11.27689575;-0.428103957;0.186621567;0
0.956;-110.4084768;77.61770278;-3.177234083;0.943347484;2.342282778;11.28950526;-0.42767104;0.187516964;-6.94E-18
0.957;-109.0535696;77.34060485;-3.009579679;0.856685569;2.244960774;11.30135843;-0.427226959;0.188430503;-1.39E-17
0.958;-107.6978143;77.06151953;-2.840325654;0.769078746;2.147051794;11.31245849;-0.426771563;0.189362185;6.94E-18
0.959;-106.3403561;76.77998847;-2.672083675;0.681355612;2.04977895;11.32286613;-0.426304695;0.19031201;6.94E-18
0.96;-104.9811615;76.49579913;-2.505033203;0.593567993;1.953232234;11.33257877;-0.425826197;0.191279977;6.94E-18
0.961;-103.9665126;76.36736094;-2.310691425;0.499005042;1.849782941;11.33908767;-0.425335906;0.192266084;-1.39E-17
0.962;-102.9503351;76.23767075;-2.114601001;0.403329785;1.745732004;11.34475624;-0.424833657;0.193270325;1.39E-17
0.963;-101.9325911;76.10658627;-1.916901287;0.306568942;1.641155412;11.34958718;-0.424319282;0.194292693;6.94E-18
0.964;-100.9123749;75.97364697;-1.720290267;0.209597059;1.537310883;11.35363512;-0.42379261;0.19533318;-1.39E-17
0.965;-99.88963471;75.83867443;-1.524937572;0.11246392;1.434284145;11.35689544;-0.423253467;0.196391773;-2.78E-17
0.966;-98.86489191;75.70170467;-1.329341266;0.014661965;1.331390274;11.35933121;-0.422701676;0.197468458;1.39E-17
0.967;-97.83869922;75.56279401;-1.131924353;-0.084351213;1.227913161;11.36090535;-0.422137058;0.198563217;-6.94E-18
0.968;-96.81103017;75.42178691;-0.932815825;-0.184552703;1.123924629;11.3616161;-0.42155943;0.199676031;-2.08E-17
0.969;-95.78095273;75.27817801;-0.734795704;-0.285020461;1.020713438;11.36151442;-0.420968607;0.200806874;-6.94E-18
0.97;-94.74841731;75.13178181;-0.538035819;-0.385702617;0.918366145;11.36059676;-0.420364403;0.20195572;2.78E-17
0.971;-93.97339559;75.13758844;-0.373173006;-0.463004157;0.836801608;11.36743113;-0.419746627;0.203122538;0
0.972;-93.19612051;75.14222819;-0.206325983;-0.541507986;0.754567936;11.37339573;-0.419115087;0.204307292;0
0.973;-92.41653944;75.14557304;-0.037616319;-0.62119193;0.671732412;11.37849026;-0.41846959;0.205509945;-1.39E-17
0.974;-91.63361474;75.14709461;0.130046635;-0.701064163;0.589633354;11.38277057;-0.417809938;0.206730451;2.08E-17
0.975;-90.84725881;75.14663201;0.296487435;-0.781067245;0.508356835;11.38623722;-0.417135934;0.207968764;0
0.976;-90.05802769;75.14429539;0.463348515;-0.861781038;0.427161964;11.3888581;-0.416447377;0.209224831;6.94E-18
0.977;-89.26655219;75.14022589;0.63240346;-0.943843875;0.345252783;11.39059436;-0.415744065;0.210498593;6.94E-18
0.978;-88.47277596;75.13429738;0.803528965;-1.02723456;0.262698184;11.39145181;-0.415025793;0.21178999;1.39E-17
0.979;-87.67555008;75.12591911;0.973637278;-1.110873012;0.180908446;11.3914987;-0.414292358;0.213098953;-1.39E-17
0.98;-86.87476849;75.11491946;1.142526923;-1.194691121;0.099981057;11.3907415;-0.413543552;0.214425409;1.39E-17
0.981;-86.36043631;75.29467758;1.257432142;-1.24039641;0.051295855;11.40175157;-0.412779167;0.215769278;-1.39E-17
0.982;-85.84236912;75.47414575;1.374743222;-1.287339902;0.001727419;11.41197228;-0.411998994;0.217130477;-1.39E-17
0.983;-85.32045177;75.65323068;1.494321359;-1.335491829;-0.048651126;11.42141904;-0.411202822;0.218508914;-6.94E-18
0.984;-84.79337285;75.8312992;1.612852852;-1.38365629;-0.098342309;11.4301733;-0.410390441;0.219904493;2.78E-17
0.985;-84.26097295;76.00820444;1.730110568;-1.431749131;-0.147241599;11.4382487;-0.409561638;0.221317111;0
0.986;-83.7238667;76.18415573;1.847930995;-1.480450377;-0.196167835;11.44561933;-0.408716202;0.222746657;-1.39E-17
0.987;-83.18273522;76.35941872;1.968326607;-1.53052163;-0.246012315;11.45226246;-0.407853919;0.224193016;0
0.988;-82.63744842;76.53389519;2.091136625;-1.581926169;-0.296691517;11.45820172;-0.406974576;0.225656065;-1.39E-17
0.989;-82.0865997;76.70685404;2.212795446;-1.633340107;-0.346608949;11.4635201;-0.406077961;0.227135673;6.94E-18
0.99;-81.53007504;76.87789923;2.333054318;-1.684667955;-0.395651458;11.46812904;-0.40516386;0.228631704;-2.08E-17
0.991;-81.23529089;77.21222547;2.394477252;-1.696399409;-0.41279;11.47358129;-0.40423206;0.230144013;0
0.992;-80.93478681;77.54744619;2.458567484;-1.709298306;-0.430991695;11.47840414;-0.403282351;0.231672447;-1.39E-17
0.993;-80.6283957;77.88347959;2.525140626;-1.723315012;-0.450166143;11.48262324;-0.402314521;0.233216845;-1.39E-17
0.994;-80.31465102;78.21950998;2.590404629;-1.736993932;-0.468636839;11.48630234;-0.401328362;0.234777038;1.39E-17
0.995;-79.99337964;78.55538152;2.654091809;-1.750223815;-0.486288474;11.48945169;-0.400323665;0.236352849;0
0.996;-79.66526143;78.89143164;2.718283423;-1.763816807;-0.504035313;11.49206138;-0.399300222;0.237944095;6.94E-18
0.997;-79.33097486;79.22806805;2.785201951;-1.778661298;-0.522845046;11.49414472;-0.398257829;0.239550583;0
0.998;-78.99036617;79.56520255;2.854644588;-1.794700611;-0.542619417;11.49572992;-0.397196281;0.241172114;6.94E-18
0.999;-78.64199523;79.90188381;2.922620503;-1.810355277;-0.561614299;11.49684358;-0.396115377;0.242808478;0
1;-78.28571397;80.2379332;2.988849443;-1.825504717;-0.579711304;11.49749057;-0.395014916;0.24445946;-2.08E-17
1.001;-78.39273176;80.88685411;2.997735142;-1.801351419;-0.566040415;11.49968073;-0.393894702;0.246124835;1.39E-17
1.002;-78.4903959;81.54021038;3.009354602;-1.778182936;-0.55358877;11.50153535;-0.392754539;0.24780437;-1.39E-17
1.003;-78.57850973;82.19795685;3.023492679;-1.755932272;-0.542257686;11.50308066;-0.391594235;0.249497824;-2.08E-17
1.004;-78.65561584;82.85903706;3.035986509;-1.732894437;-0.530255549;11.50429314;-0.390413602;0.251204947;0
1.005;-78.72153283;83.52331266;3.046558879;-1.708940808;-0.517472625;11.50517378;-0.389212455;0.252925482;-2.08E-17
1.006;-78.77690764;84.19130787;3.057501568;-1.685018673;-0.504896984;11.50575559;-0.38799061;0.254659163;1.39E-17
1.007;-78.82237276;84.86363428;3.071203395;-1.662141716;-0.493547154;11.50610288;-0.38674789;0.256405714;-6.94E-18
1.008;-78.85775512;85.54022516;3.087433537;-1.640235956;-0.483318653;11.50623654;-0.38548412;0.258164854;-6.94E-18
1.009;-78.88165459;86.21986284;3.101897921;-1.617485735;-0.472389498;11.50608258;-0.38419913;0.259936292;1.39E-17
1.01;-78.89390753;86.90238061;3.114313603;-1.59375547;-0.460650671;11.5056372;-0.382892754;0.261719727;-1.39E-17
1.011;-79.23644602;87.8056181;3.07294361;-1.535649632;-0.42239058;11.49441832;-0.381564831;0.263514854;0
1.012;-79.56644575;88.71631828;3.03431666;-1.478321897;-0.385526083;11.48309084;-0.380215204;0.265321357;2.78E-17
1.013;-79.88370448;89.63443058;2.99819211;-1.421689916;-0.34995405;11.47167222;-0.378843723;0.267138911;1.39E-17
1.014;-80.1867986;90.55862654;2.960164295;-1.363825557;-0.313838618;11.46005497;-0.377450241;0.268967186;2.08E-17
1.015;-80.47552647;91.48875544;2.91994595;-1.304583975;-0.277076905;11.4482365;-0.37603462;0.270805842;-1.39E-17
1.016;-80.75049815;92.4255391;2.879970869;-1.245037093;-0.240693217;11.43630567;-0.374596724;0.272654531;0
1.017;-81.01233555;93.36978173;2.842730451;-1.186312848;-0.205722102;11.42437077;-0.373136425;0.274512898;2.78E-17
1.018;-81.26085357;94.32142107;2.80797457;-1.128324034;-0.172058035;11.4124502;-0.371653603;0.276380579;-1.39E-17
1.019;-81.49462639;95.27896619;2.771205358;-1.069036525;-0.137858905;11.40040863;-0.370148143;0.278257205;0
1.02;-81.71346314;96.24226117;2.732129257;-1.0082984;-0.103023143;11.38825091;-0.368619937;0.280142396;-1.39E-17
1.021;-82.09845084;97.30236044;2.650657851;-0.923144345;-0.049863928;11.35694897;-0.367068885;0.282035767;-2.78E-17
1.022;-82.4687111;98.37174832;2.571860327;-0.838591082;0.001741349;11.32578547;-0.365494893;0.283936925;6.94E-18
1.023;-82.82404703;99.45037806;2.4954757;-0.754542857;0.051897531;11.29478528;-0.363897877;0.28584547;1.39E-17
1.024;-83.16299847;100.5366267;2.416937648;-0.668863417;0.102436068;11.26379659;-0.362277758;0.287760996;2.08E-17
1.025;-83.48536814;101.6303553;2.335955125;-0.581395298;0.153450075;11.23283205;-0.360634469;0.289683088;-1.39E-17
1.026;-83.79178607;102.7324723;2.255049685;-0.493326566;0.203910705;11.20202438;-0.358967947;0.291611327;0
1.027;-84.08288929;103.8439409;2.176760433;-0.405887121;0.252798633;11.17151381;-0.357278141;0.293545286;6.94E-18
1.028;-84.358495;104.9647122;2.100819076;-0.318976153;0.300219606;11.14133053;-0.355565008;0.295484533;4.16E-17
1.029;-84.61715655;106.0930377;2.022625113;-0.230369302;0.347980382;11.11131056;-0.353828514;0.297428629;2.08E-17
1.03;-84.85869819;107.2287743;1.941884482;-0.139903157;0.396171134;11.08147087;-0.352068634;0.29937713;0
1.031;-85.12274001;108.3456755;1.837651759;-0.038399985;0.453291911;11.03066921;-0.350285352;0.301329587;-6.94E-18
1.032;-85.37093364;109.4723648;1.735921673;0.06261542;0.508761286;10.98042816;-0.348478664;0.303285544;6.94E-18
1.033;-85.60311231;110.6087966;1.636423047;0.16324827;0.562682236;10.93078375;-0.346648574;0.305244541;-1.39E-17
1.034;-85.81786733;111.7531046;1.534532881;0.26581035;0.616827269;10.88155682;-0.344795098;0.307206114;-1.39E-17
1.035;-86.01505374;112.9051543;1.429959437;0.370469137;0.671279552;10.83276882;-0.342918261;0.309169794;-6.94E-18
1.036;-86.19534812;114.0660234;1.325268807;0.475928935;0.725033099;10.78458362;-0.341018099;0.311135106;6.94E-18
1.037;-86.35939567;115.2368393;1.223015369;0.58086437;0.777105654;10.73717967;-0.33909466;0.313101573;-6.94E-18
1.038;-86.50705794;116.4175603;1.122932414;0.685380148;0.827596507;10.69059345;-0.337148002;0.315068715;2.08E-17
1.039;-86.63700766;117.6062188;1.020392554;0.791867806;0.878235969;10.64462289;-0.335178194;0.317036046;0
1.04;-86.74914488;118.8026916;0.915113988;0.900493396;0.929099534;10.59928773;-0.333185317;0.319003079;-6.94E-18
1.041;-86.93649466;120.1342362;0.845742247;0.98344991;0.967458511;10.56605014;-0.331169463;0.320969324;2.08E-17
1.042;-87.10617322;121.4769642;0.778691414;1.065694226;1.004294142;10.53366715;-0.329130736;0.32293429;0
1.043;-87.25818331;122.7978553;0.85587069;1.030866866;0.996908129;10.49149633;-0.327069251;0.324897481;6.94E-18
1.044;-87.39265976;124.1541391;0.788835661;1.113690144;1.032728433;10.45802751;-0.324985136;0.326858402;-2.78E-17
1.045;-87.50810451;125.5193089;0.718957186;1.1985462;1.06888744;10.42519565;-0.32287853;0.328816556;-2.08E-17
1.046;-87.60517311;126.8945951;0.648814666;1.284040682;1.104427312;10.39318973;-0.320749584;0.330771445;6.94E-18
1.047;-87.68447178;128.2813008;0.580993102;1.368738692;1.138410239;10.36222422;-0.318598462;0.33272257;-2.08E-17
1.048;-87.74591729;129.6793986;0.515243601;1.452741305;1.170928751;10.33232528;-0.316425339;0.334669433;6.94E-18
1.049;-87.78840542;131.0867078;0.446924779;1.538609616;1.203625504;10.30321367;-0.314230403;0.336611535;-6.94E-18
1.05;-87.81190603;132.5031211;0.375756377;1.626518388;1.236571176;10.27489565;-0.312013855;0.338548379;-6.94E-18
1.051;-87.63111213;133.8661299;0.362344702;1.676179479;1.250808147;10.29102629;-0.309775908;0.340479466;-1.39E-17
1.052;-87.43345981;135.2385445;0.351304747;1.724606736;1.263676229;10.30834176;-0.307516786;0.342404303;0
1.053;-87.2189346;136.6203411;0.342392077;1.771902738;1.275270186;10.32685807;-0.305236727;0.344322393;-6.94E-18
1.054;-86.98659414;138.0092206;0.330929807;1.820733624;1.287198097;10.34624924;-0.302935982;0.346233247;-1.39E-17
1.055;-86.73647416;139.4050677;0.316629843;1.871284952;1.299534758;10.36650883;-0.300614813;0.348136373;-2.08E-17
1.056;-86.469236;140.8093055;0.302124637;1.922037756;1.311367556;10.38785526;-0.298273495;0.350031286;-6.94E-18
1.057;-86.17674301;142.2454122;0.289884312;1.971481873;1.321825324;10.42014655;-0.295912314;0.351917504;-1.39E-17
1.058;-85.86247804;143.703484;0.279753627;2.019692567;1.330988459;10.45918421;-0.293531556;0.353794557;-2.08E-17
1.059;-85.53022907;145.1691168;0.267077349;2.069434904;1.340423801;10.49939856;-0.29113151;0.355661989;6.94E-18
1.06;-85.18004568;146.6421598;0.251557938;2.120905709;1.350205803;10.5407644;-0.288712475;0.357519347;3.47E-17
1.061;-84.4524983;147.9509187;0.304550643;2.132596304;1.341004926;10.66336741;-0.286274763;0.359366182;-1.39E-17
1.062;-83.71080247;149.2655675;0.36021849;2.142369609;1.330607061;10.78752794;-0.283818695;0.361202051;2.08E-17
1.063;-82.95504523;150.5860385;0.418325137;2.150333271;1.31910919;10.91322441;-0.281344605;0.363026515;1.39E-17
1.064;-82.18449258;151.9096767;0.473978354;2.159459778;1.308082899;11.04003796;-0.278852838;0.364839142;6.94E-18
1.065;-81.39926062;153.2363206;0.526859347;2.169968387;1.297611105;11.1679347;-0.276343748;0.366639504;6.94E-18
1.066;-80.60000888;154.5675188;0.579705027;2.180183452;1.28682035;11.29713401;-0.273817702;0.368427179;2.78E-17
1.067;-79.78740341;155.9049293;0.635348637;2.188328648;1.274836019;11.42786209;-0.271275077;0.370201753;-2.08E-17
1.068;-78.96156015;157.2484968;0.693544572;2.194522563;1.261757773;11.56008444;-0.268716261;0.371962817;6.94E-18
1.069;-78.12177406;158.5953999;0.749225803;2.201939574;1.249148641;11.69336203;-0.266141653;0.37370997;0
1.07;-77.26817237;159.9454725;0.80205082;2.210822532;1.237094073;11.82765286;-0.26355166;0.375442817;-1.39E-17
1.071;-76.29781791;161.4552082;0.885112548;2.205849177;1.219110297;12.04079105;-0.260946703;0.377160973;2.08E-17
1.072;-75.31345626;162.9699911;0.971175998;2.198492365;1.199973701;12.2551633;-0.25832721;0.378864057;1.39E-17
1.073;-74.31522774;164.4897319;1.059983304;2.188885725;1.179789516;12.4707224;-0.255693622;0.3805517;0
1.074;-73.3024196;166.0113831;1.146276152;2.180423277;1.160112029;12.68702492;-0.253046386;0.382223539;6.94E-18
1.075;-72.27517359;167.5347491;1.229689521;2.173374239;1.141030699;12.90402564;-0.250385961;0.38387922;0
1.076;-71.2341872;169.0615934;1.313145884;2.165848771;1.121694975;13.12193552;-0.247712815;0.385518399;6.94E-18
1.077;-70.18022019;170.5938279;1.399707287;2.155823533;1.10124787;13.34095398;-0.245027426;0.38714074;6.94E-18
1.078;-69.13265375;172.1408195;1.497098059;2.143838822;1.080305268;13.55553033;-0.242330278;0.388745918;1.39E-17
1.079;-68.0470793;173.6780105;1.583940328;2.132722304;1.05938612;13.7777026;-0.239621868;0.390333615;2.78E-17
1.08;-66.94804174;175.2170253;1.667756786;2.123186086;1.039094768;14.00047977;-0.236902699;0.391903526;1.39E-17
1.081;-65.60000284;176.7102476;1.774417489;2.108223246;1.015130113;14.30481835;-0.234173281;0.393455354;6.94E-18
1.082;-64.24073703;178.2058378;1.884504917;2.090460134;0.990049483;14.61013357;-0.231434134;0.394988813;6.94E-18
1.083;-62.86908152;179.6998564;1.99781929;2.070014406;0.963953391;14.91612638;-0.228685787;0.396503628;0
1.084;-61.48302259;181.1850792;2.108698351;2.050757082;0.938368775;15.22218718;-0.225928773;0.397999532;6.94E-18
1.085;-60.08523381;182.6684543;2.216622429;2.033068492;0.913397195;15.5288309;-0.223163633;0.399476268;-6.94E-18
1.086;-58.67657612;184.1521372;2.324777737;2.014782014;0.888205831;15.83621331;-0.220390914;0.400933592;6.94E-18
1.087;-57.25795555;185.6384338;2.436526701;1.993565093;0.861955144;16.14447698;-0.217611171;0.402371267;0
1.088;-55.8295898;187.1273547;2.551589807;1.969588731;0.834755155;16.45353968;-0.214824963;0.403789071;0
1.089;-54.3906656;188.6151848;2.663950062;1.947062663;0.808128014;16.76297676;-0.212032859;0.405186792;2.08E-17
1.09;-52.94140178;190.1017745;2.773182282;1.926329459;0.7821612;17.07270922;-0.209235431;0.406564229;1.39E-17
